frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.315006,-0.315011,0.633075,0.633052,2.583510,0.000000,0.000000
77,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.321857,-0.321863,0.629622,0.629594,2.605110,0.000000,0.000000
78,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.328730,-0.328736,0.626060,0.626033,2.626410,0.000000,0.000000
79,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.335614,-0.335620,0.622397,0.622370,2.647510,0.000000,0.000000
80,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.342514,-0.342520,0.618627,0.618599,2.668310,0.000000,0.000000
81,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.349425,-0.349430,0.614751,0.614720,2.688910,0.000000,0.000000
82,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.356341,-0.356347,0.610766,0.610739,2.709210,0.000000,0.000000
83,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.363263,-0.363268,0.606673,0.606650,2.729310,0.000000,0.000000
84,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.370190,-0.370195,0.602472,0.602447,2.749110,0.000000,0.000000
85,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.377117,-0.377122,0.598159,0.598137,2.768710,0.000000,0.000000
86,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.384038,-0.384044,0.593742,0.593713,2.788110,0.000000,0.000000
87,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.390954,-0.390960,0.589212,0.589181,2.807310,0.000000,0.000000
88,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.397865,-0.397870,0.584568,0.584536,2.826210,0.000000,0.000000
89,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.404765,-0.404770,0.579813,0.579778,2.844910,0.000000,0.000000
90,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.411654,-0.411660,0.574943,0.574907,2.863410,0.000000,0.000000
91,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.418527,-0.418533,0.569960,0.569922,2.881710,0.000000,0.000000
92,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.425384,-0.425389,0.564859,0.564824,2.899710,0.000000,0.000000
93,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432219,-0.432225,0.559645,0.559612,2.917510,0.000000,0.000000
94,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.439033,-0.439038,0.554316,0.554282,2.935110,0.000000,0.000000
95,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.445820,-0.445825,0.548872,0.548839,2.952510,0.000000,0.000000
96,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.452579,-0.452585,0.543308,0.543282,2.969710,0.000000,0.000000
97,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.459307,-0.459312,0.537632,0.537607,2.986710,0.000000,0.000000
98,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465996,-0.466002,0.531845,0.531818,3.003510,0.000000,0.000000
99,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.472653,-0.472659,0.525937,0.525911,3.020110,0.000000,0.000000
100,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.479267,-0.479273,0.519917,0.519890,3.036510,0.000000,0.000000
101,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.485844,-0.485849,0.513776,0.513751,3.052710,0.000000,0.000000
102,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.492371,-0.492377,0.507524,0.507499,3.068710,0.000000,0.000000
103,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.498851,-0.498861,0.501155,0.501127,3.084510,0.000000,0.000000
104,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.505281,0.505293,-0.494670,-0.494643,3.100110,0.000000,0.000000
105,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.511658,0.511678,-0.488066,-0.488039,3.115510,0.000000,0.000000
106,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.517981,0.518002,-0.481350,-0.481323,3.130810,0.000000,0.000000
107,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.524244,0.524266,-0.474520,-0.474493,3.145910,0.000000,0.000000
108,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.530448,0.530466,-0.467577,-0.467550,3.160810,0.000000,0.000000
109,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.536587,0.536610,-0.460515,-0.460488,3.175510,0.000000,0.000000
110,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.542662,0.542686,-0.453340,-0.453313,3.190010,0.000000,0.000000
111,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.548666,0.548694,-0.446052,-0.446025,3.204410,0.000000,0.000000
112,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.554601,0.554621,-0.438655,-0.438628,3.218610,0.000000,0.000000
113,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.560459,0.560478,-0.431146,-0.431119,3.232610,0.000000,0.000000
114,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566237,0.566264,-0.423523,-0.423496,3.246510,0.000000,0.000000
115,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.571940,0.571963,-0.415792,-0.415765,3.260210,0.000000,0.000000
116,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.577556,0.577581,-0.407953,-0.407926,3.273710,0.000000,0.000000
117,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583091,0.583109,-0.400007,-0.399980,3.287110,0.000000,0.000000
118,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.588534,0.588554,-0.391952,-0.391925,3.300310,0.000000,0.000000
119,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.593891,0.593906,-0.383790,-0.383763,3.313410,0.000000,0.000000
120,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.599151,0.599173,-0.375520,-0.375493,3.326310,0.000000,0.000000
121,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.604319,0.604338,-0.367147,-0.367120,3.339110,0.000000,0.000000
122,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.609385,0.609408,-0.358672,-0.358645,3.351710,0.000000,0.000000
123,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.614354,0.614375,-0.350094,-0.350067,3.364110,0.000000,0.000000
124,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.619220,0.619237,-0.341414,-0.341392,3.376410,0.000000,0.000000
125,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.623978,0.623997,-0.332636,-0.332615,3.388610,0.000000,0.000000
126,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.628628,0.628647,-0.323762,-0.323740,3.400610,0.000000,0.000000
127,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.633165,0.633190,-0.314790,-0.314769,3.412510,0.000000,0.000000
128,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.637589,0.637619,-0.305722,-0.305705,3.424210,0.000000,0.000000
129,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.641900,0.641933,-0.296561,-0.296545,3.435810,0.000000,0.000000
130,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.646091,0.646129,-0.287309,-0.287293,3.447210,0.000000,0.000000
131,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650164,0.650200,-0.277971,-0.277954,3.458510,0.000000,0.000000
132,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.654113,0.654153,-0.268540,-0.268524,3.469710,0.000000,0.000000
133,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.657938,0.657981,-0.259024,-0.259008,3.480710,0.000000,0.000000
134,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.661639,0.661675,-0.249427,-0.249411,3.491610,0.000000,0.000000
135,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.665211,0.665244,-0.239743,-0.239727,3.502410,0.000000,0.000000
136,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668647,0.668684,-0.229978,-0.229962,3.513110,0.000000,0.000000
137,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.671949,0.671990,-0.220138,-0.220122,3.523610,0.000000,0.000000
138,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.675115,0.675160,-0.210217,-0.210206,3.534010,0.000000,0.000000
139,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678147,0.678188,-0.200226,-0.200215,3.544310,0.000000,0.000000
140,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.681039,0.681079,-0.190159,-0.190148,3.554510,0.000000,0.000000
141,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.683790,0.683826,-0.180022,-0.180012,3.564510,0.000000,0.000000
142,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.686396,0.686430,-0.169821,-0.169810,3.574410,0.000000,0.000000
143,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.688856,0.688890,-0.159549,-0.159538,3.584210,0.000000,0.000000
144,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.691165,0.691203,-0.149218,-0.149207,3.593910,0.000000,0.000000
145,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.693328,0.693365,-0.138822,-0.138811,3.603510,0.000000,0.000000
146,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.695341,0.695376,-0.128367,-0.128356,3.613010,0.000000,0.000000
147,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.697196,0.697236,-0.117858,-0.117847,3.622310,0.000000,0.000000
148,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698901,0.698938,-0.107295,-0.107284,3.631510,0.000000,0.000000
149,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.700449,0.700484,-0.096678,-0.096672,3.640610,0.000000,0.000000
150,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701836,0.701876,-0.086012,-0.086012,3.649610,0.000000,0.000000
151,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703066,0.703105,-0.075304,-0.075304,3.658510,0.000000,0.000000
152,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704134,0.704174,-0.064552,-0.064552,3.667310,0.000000,0.000000
153,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705041,0.705080,-0.053757,-0.053762,3.676010,0.000000,0.000000
154,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705785,0.705820,-0.042924,-0.042929,3.684610,0.000000,0.000000
155,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706362,0.706397,-0.032059,-0.032064,3.693110,0.000000,0.000000
156,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706772,0.706808,-0.021161,-0.021167,3.701510,0.000000,0.000000
157,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707015,0.707050,-0.010231,-0.010242,3.709810,0.000000,0.000000
158,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707091,0.707122,0.000726,0.000709,3.718010,0.000000,0.000000
159,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706993,0.707027,0.011704,0.011688,3.726110,0.000000,0.000000
160,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706724,0.706761,0.022704,0.022688,3.734110,0.000000,0.000000
161,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706281,0.706324,0.033720,0.033704,3.742010,0.000000,0.000000
162,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705666,0.705713,0.044753,0.044737,3.749810,0.000000,0.000000
163,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704879,0.704926,0.055796,0.055780,3.757510,0.000000,0.000000
164,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703918,0.703963,0.066850,0.066828,3.765110,0.000000,0.000000
165,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.702780,0.702826,0.077909,0.077882,3.772610,0.000000,0.000000
166,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701464,0.701514,0.088969,0.088942,3.780010,0.000000,0.000000
167,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.699975,0.700021,0.100028,0.100001,3.787410,0.000000,0.000000
168,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698308,0.698351,0.111082,0.111055,3.794710,0.000000,0.000000
169,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.696463,0.696501,0.122131,0.122104,3.801910,0.000000,0.000000
170,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694440,0.694473,0.133168,0.133141,3.809010,0.000000,0.000000
171,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.692233,0.692269,0.144195,0.144168,3.816010,0.000000,0.000000
172,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.689849,0.689885,0.155206,0.155174,3.822910,0.000000,0.000000
173,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.687286,0.687318,0.166195,0.166163,3.829710,0.000000,0.000000
174,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.684540,0.684575,0.177163,0.177131,3.836510,0.000000,0.000000
175,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.681616,0.681649,0.188104,0.188071,3.843210,0.000000,0.000000
176,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678514,0.678542,0.199012,0.198980,3.849810,0.000000,0.000000
177,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.675229,0.675258,0.209888,0.209856,3.856310,0.000000,0.000000
178,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.671765,0.671793,0.220726,0.220694,3.862710,0.000000,0.000000
179,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668118,0.668149,0.231527,0.231494,3.869110,0.000000,0.000000
180,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.664293,0.664324,0.242284,0.242252,3.875410,0.000000,0.000000
181,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.660290,0.660316,0.252998,0.252966,3.881610,0.000000,0.000000
182,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.656104,0.656135,0.263658,0.263626,3.887710,0.000000,0.000000
183,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.651740,0.651771,0.274270,0.274237,3.893810,0.000000,0.000000
184,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.647197,0.647230,0.284822,0.284790,3.899810,0.000000,0.000000
185,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.642477,0.642511,0.295315,0.295283,3.905710,0.000000,0.000000
