frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.352020,-0.352014,0.613255,0.613258,2.952910,0.000000,0.000000
77,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.359605,-0.359600,0.608840,0.608840,2.978910,0.000000,0.000000
78,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.367201,-0.367196,0.604286,0.604292,3.004610,0.000000,0.000000
79,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.374802,-0.374797,0.599604,0.599604,3.030010,0.000000,0.000000
80,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.382403,-0.382398,0.594787,0.594784,3.055210,0.000000,0.000000
81,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.390005,-0.389999,0.589829,0.589829,3.080110,0.000000,0.000000
82,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.397601,-0.397595,0.584735,0.584736,3.104710,0.000000,0.000000
83,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.405191,-0.405186,0.579503,0.579500,3.129110,0.000000,0.000000
84,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.412771,-0.412766,0.574130,0.574124,3.153210,0.000000,0.000000
85,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.420334,-0.420329,0.568616,0.568611,3.177110,0.000000,0.000000
86,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.427882,-0.427876,0.562955,0.562957,3.200710,0.000000,0.000000
87,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.435408,-0.435402,0.557158,0.557154,3.224010,0.000000,0.000000
88,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.442906,-0.442901,0.551214,0.551213,3.247110,0.000000,0.000000
89,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.450373,-0.450367,0.545133,0.545127,3.269910,0.000000,0.000000
90,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.457807,-0.457801,0.538908,0.538896,3.292510,0.000000,0.000000
91,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465209,-0.465203,0.532531,0.532520,3.314910,0.000000,0.000000
92,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.472567,-0.472562,0.526016,0.525997,3.337010,0.000000,0.000000
93,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.479882,-0.479877,0.519353,0.519329,3.358910,0.000000,0.000000
94,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.487149,-0.487144,0.512541,0.512521,3.380610,0.000000,0.000000
95,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.494367,-0.494362,0.505583,0.505562,3.402010,0.000000,0.000000
96,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.501534,-0.501521,0.498478,0.498457,3.423210,0.000000,0.000000
97,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.508642,-0.508621,0.491228,0.491206,3.444210,0.000000,0.000000
98,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.515683,-0.515661,0.483831,0.483810,3.464910,0.000000,0.000000
99,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.522660,-0.522631,0.476290,0.476268,3.485410,0.000000,0.000000
100,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529563,-0.529531,0.468607,0.468580,3.505710,0.000000,0.000000
101,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.536388,-0.536355,0.460779,0.460752,3.525810,0.000000,0.000000
102,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.543135,-0.543104,0.452806,0.452779,3.545710,0.000000,0.000000
103,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.549802,-0.549772,0.444687,0.444660,3.565410,0.000000,0.000000
104,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.556378,-0.556354,0.436427,0.436400,3.584810,0.000000,0.000000
105,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.562871,-0.562844,0.428022,0.427995,3.604010,0.000000,0.000000
106,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.569267,-0.569242,0.419477,0.419450,3.623010,0.000000,0.000000
107,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.575563,-0.575543,0.410791,0.410764,3.641810,0.000000,0.000000
108,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.581761,-0.581742,0.401965,0.401938,3.660410,0.000000,0.000000
109,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.587858,-0.587833,0.392999,0.392972,3.678810,0.000000,0.000000
110,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.593842,-0.593816,0.383898,0.383871,3.697010,0.000000,0.000000
111,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.599712,-0.599685,0.374662,0.374635,3.715010,0.000000,0.000000
112,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.605463,-0.605441,0.365291,0.365264,3.732910,0.000000,0.000000
113,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.611099,-0.611074,0.355785,0.355758,3.750610,0.000000,0.000000
114,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.616611,-0.616582,0.346150,0.346118,3.768110,0.000000,0.000000
115,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.621994,-0.621966,0.336380,0.336348,3.785410,0.000000,0.000000
116,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.627245,-0.627215,0.326486,0.326454,3.802510,0.000000,0.000000
117,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.632363,-0.632329,0.316463,0.316430,3.819410,0.000000,0.000000
118,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.637338,-0.637309,0.306315,0.306283,3.836110,0.000000,0.000000
119,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.642175,-0.642142,0.296043,0.296011,3.852710,0.000000,0.000000
120,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.646864,-0.646830,0.285653,0.285620,3.869110,0.000000,0.000000
121,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.651406,-0.651367,0.275144,0.275111,3.885310,0.000000,0.000000
122,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.655791,-0.655753,0.264521,0.264489,3.901310,0.000000,0.000000
123,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.660019,-0.659983,0.253786,0.253753,3.917210,0.000000,0.000000
124,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.664090,-0.664051,0.242937,0.242904,3.932910,0.000000,0.000000
125,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.667997,-0.667957,0.231980,0.231947,3.948410,0.000000,0.000000
126,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.671739,-0.671695,0.220915,0.220883,3.963810,0.000000,0.000000
127,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.675308,-0.675267,0.209748,0.209715,3.979010,0.000000,0.000000
128,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.678701,-0.678665,0.198483,0.198451,3.994010,0.000000,0.000000
129,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.681920,-0.681886,0.187122,0.187090,4.008910,0.000000,0.000000
130,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.684959,-0.684929,0.175663,0.175631,4.023610,0.000000,0.000000
131,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.687817,-0.687788,0.164113,0.164081,4.038210,0.000000,0.000000
132,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.690492,-0.690458,0.152476,0.152444,4.052610,0.000000,0.000000
133,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.692974,-0.692945,0.140753,0.140721,4.066810,0.000000,0.000000
134,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.695267,-0.695238,0.128950,0.128917,4.080910,0.000000,0.000000
135,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.697365,-0.697337,0.117070,0.117038,4.094810,0.000000,0.000000
136,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.699264,-0.699241,0.105115,0.105083,4.108610,0.000000,0.000000
137,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700963,-0.700946,0.093090,0.093058,4.122210,0.000000,0.000000
138,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702462,-0.702446,0.081000,0.080968,4.135710,0.000000,0.000000
139,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.703757,-0.703740,0.068846,0.068814,4.149110,0.000000,0.000000
140,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704843,-0.704830,0.056632,0.056600,4.162310,0.000000,0.000000
141,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705720,-0.705709,0.044364,0.044332,4.175410,0.000000,0.000000
142,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706384,-0.706378,0.032042,0.032010,4.188310,0.000000,0.000000
143,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706835,-0.706832,0.019672,0.019640,4.201110,0.000000,0.000000
144,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707070,-0.707069,0.007259,0.007226,4.213810,0.000000,0.000000
145,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707090,-0.707085,-0.005192,-0.005225,4.226310,0.000000,0.000000
146,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706885,-0.706886,-0.017682,-0.017714,4.238710,0.000000,0.000000
147,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706459,0.706463,0.030197,0.030230,4.251010,0.000000,0.000000
148,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705812,0.705814,0.042740,0.042773,4.263110,0.000000,0.000000
149,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704938,0.704941,0.055305,0.055337,4.275110,0.000000,0.000000
150,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703837,0.703840,0.067886,0.067918,4.287010,0.000000,0.000000
151,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.702510,0.702509,0.080483,0.080515,4.298710,0.000000,0.000000
152,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700951,-0.700951,-0.093085,-0.093117,4.310310,0.000000,0.000000
153,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.699160,0.699161,0.105693,0.105725,4.321810,0.000000,0.000000
154,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.697137,0.697139,0.118300,0.118333,4.333210,0.000000,0.000000
155,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694882,0.694883,0.130897,0.130930,4.344410,0.000000,0.000000
156,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.692390,0.692396,0.143483,0.143516,4.355510,0.000000,0.000000
157,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.689665,0.689669,0.156059,0.156091,4.366510,0.000000,0.000000
158,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.686704,0.686707,0.168612,0.168645,4.377410,0.000000,0.000000
159,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.683504,0.683511,0.181139,0.181171,4.388210,0.000000,0.000000
160,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.680068,0.680079,0.193633,0.193666,4.398910,0.000000,0.000000
161,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.676394,0.676407,0.206095,0.206128,4.409410,0.000000,0.000000
162,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.672483,0.672499,0.218514,0.218547,4.419810,0.000000,0.000000
163,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668334,0.668352,0.230890,0.230922,4.430110,0.000000,0.000000
164,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.663948,0.663964,0.243217,0.243250,4.440310,0.000000,0.000000
165,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.659325,0.659340,0.255485,0.255517,4.450410,0.000000,0.000000
166,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.654464,0.654477,0.267693,0.267726,4.460410,0.000000,0.000000
167,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.649366,0.649375,0.279837,0.279870,4.470310,0.000000,0.000000
168,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.644031,0.644036,0.291911,0.291943,4.480110,0.000000,0.000000
169,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.638458,0.638460,0.303909,0.303941,4.489810,0.000000,0.000000
170,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.632647,0.632649,0.315826,0.315858,4.499410,0.000000,0.000000
171,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.626600,0.626604,0.327657,0.327689,4.508910,0.000000,0.000000
172,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.620320,0.620324,0.339396,0.339428,4.518310,0.000000,0.000000
173,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.613809,0.613808,0.351038,0.351070,4.527610,0.000000,0.000000
174,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.607061,-0.607065,-0.362578,-0.362610,4.536810,0.000000,0.000000
175,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.600084,0.600091,0.374009,0.374042,4.545910,0.000000,0.000000
176,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.592877,0.592889,0.385327,0.385360,4.554910,0.000000,0.000000
177,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.585443,0.585453,0.396533,0.396565,4.563810,0.000000,0.000000
178,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.577782,0.577792,0.407613,0.407646,4.572610,0.000000,0.000000
179,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569895,0.569904,0.418570,0.418603,4.581310,0.000000,0.000000
180,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.561787,0.561794,0.429392,0.429425,4.589910,0.000000,0.000000
181,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.553457,0.553459,0.440079,0.440112,4.598410,0.000000,0.000000
182,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.544906,0.544912,0.450621,0.450653,4.606810,0.000000,0.000000
183,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.536140,0.536145,0.461017,0.461049,4.615110,0.000000,0.000000
184,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527157,0.527162,0.471261,0.471294,4.623310,0.000000,0.000000
185,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.517964,0.517973,0.481344,0.481377,4.631410,0.000000,0.000000
186,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.508561,0.508576,0.491265,0.491298,4.639510,0.000000,0.000000
