frame,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
174,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.217360,-0.217317,0.812770,0.494907,4.439810,0.000000,3.246110
175,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.229676,-0.229633,0.815283,0.479408,4.439810,0.000000,3.246110
176,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.241869,-0.241825,0.817346,0.463644,4.439810,0.000000,3.246110
177,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.253926,-0.253883,0.818960,0.447627,4.439810,0.000000,3.246110
178,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.265843,-0.265800,0.820125,0.431362,4.439810,0.000000,3.246110
179,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.277615,-0.277571,0.820839,0.414859,4.439810,0.000000,3.246110
180,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.289235,-0.289192,0.821099,0.398129,4.439810,0.000000,3.246110
181,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.300694,-0.300650,0.820911,0.381179,4.439810,0.000000,3.246110
182,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.311990,-0.311947,0.820269,0.364018,4.439810,0.000000,3.246110
183,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.323115,-0.323071,0.819177,0.346657,4.439810,0.000000,3.246110
184,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.334061,-0.334017,0.817633,0.329108,4.439810,0.000000,3.246110
185,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.344823,-0.344780,0.815640,0.311375,4.439810,0.000000,3.246110
186,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.355397,-0.355354,0.813197,0.293475,4.439810,0.000000,3.246110
187,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.365771,-0.365734,0.810307,0.275413,4.439810,0.000000,3.246110
188,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.375946,-0.375908,0.806973,0.257201,4.439810,0.000000,3.246110
189,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.385916,-0.385878,0.803195,0.238842,4.439810,0.000000,3.246110
190,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.395669,-0.395637,0.798975,0.220354,4.439810,0.000000,3.246110
191,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.405207,-0.405175,0.794316,0.201747,4.439810,0.000000,3.246110
192,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.414524,-0.414492,0.789219,0.183027,4.439810,0.000000,3.246110
193,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.423615,-0.423582,0.783687,0.164205,4.439810,0.000000,3.246110
194,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432467,-0.432440,0.777725,0.145296,4.439810,0.000000,3.246110
195,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.441083,-0.441056,0.771338,0.126306,4.439810,0.000000,3.246110
196,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.449456,-0.449429,0.764527,0.107246,4.439810,0.000000,3.246110
197,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.457580,-0.457559,0.757294,0.088127,4.439810,0.000000,3.246110
198,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465457,-0.465435,0.749643,0.068959,4.439810,0.000000,3.246110
199,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.473074,-0.473058,0.741580,0.049754,4.439810,0.000000,3.246110
200,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.480433,-0.480417,0.733112,0.030521,4.439810,0.000000,3.246110
201,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.487527,-0.487511,0.724240,0.011273,4.439810,0.000000,3.246110
202,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.494351,-0.494341,0.714969,-0.007982,4.439810,0.000000,3.246110
203,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.500906,-0.500895,0.705305,-0.027236,4.439810,0.000000,3.246110
204,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507186,-0.507175,0.695253,-0.046474,4.439810,0.000000,3.246110
205,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.513185,-0.513179,0.684817,-0.065685,4.439810,0.000000,3.246110
206,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.518903,-0.518898,0.674006,-0.084858,4.439810,0.000000,3.246110
207,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.524336,-0.524330,0.662824,-0.103988,4.439810,0.000000,3.246110
208,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529482,-0.529477,0.651275,-0.123058,4.439810,0.000000,3.246110
209,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.534338,-0.534332,0.639367,-0.142064,4.439810,0.000000,3.246110
210,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.538896,-0.538891,0.627112,-0.160989,4.439810,0.000000,3.246110
211,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.543158,-0.543153,0.614513,-0.179828,4.439810,0.000000,3.246110
212,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.547123,-0.547118,0.601573,-0.198564,4.439810,0.000000,3.246110
213,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.550787,-0.550781,0.588304,-0.217193,4.439810,0.000000,3.246110
214,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.554148,-0.554142,0.574710,-0.235702,4.439810,0.000000,3.246110
215,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.557201,-0.557201,0.560800,-0.254082,4.439810,0.000000,3.246110
216,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.559952,0.559952,-0.546579,0.272322,4.439810,0.000000,3.246110
217,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.562391,0.562396,-0.532061,0.290411,4.439810,0.000000,3.246110
218,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.564522,0.564531,-0.517247,0.308343,4.439810,0.000000,3.246110
219,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566345,0.566350,-0.502152,0.326103,4.439810,0.000000,3.246110
220,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.567856,0.567863,-0.486777,0.343685,4.439810,0.000000,3.246110
221,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569053,0.569061,-0.471137,0.361078,4.439810,0.000000,3.246110
222,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569938,0.569947,-0.455239,0.378271,4.439810,0.000000,3.246110
223,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570510,0.570518,-0.439087,0.395259,4.439810,0.000000,3.246110
224,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570769,0.570775,-0.422697,0.412026,4.439810,0.000000,3.246110
225,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570710,0.570722,-0.406076,0.428567,4.439810,0.000000,3.246110
226,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570337,0.570353,-0.389228,0.444876,4.439810,0.000000,3.246110
227,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569652,0.569674,-0.372164,0.460936,4.439810,0.000000,3.246110
228,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.568654,0.568678,-0.354901,0.476743,4.439810,0.000000,3.246110
229,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.567343,0.567369,-0.337438,0.492291,4.439810,0.000000,3.246110
230,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.565719,0.565751,-0.319791,0.507563,4.439810,0.000000,3.246110
231,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.563788,0.563817,-0.301967,0.522561,4.439810,0.000000,3.246110
232,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.561544,0.561576,-0.283980,0.537267,4.439810,0.000000,3.246110
233,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.558992,0.559022,-0.265838,0.551682,4.439810,0.000000,3.246110
234,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.556133,0.556165,-0.247549,0.565788,4.439810,0.000000,3.246110
235,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552966,0.552998,-0.229121,0.579590,4.439810,0.000000,3.246110
236,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.549497,0.549530,-0.210568,0.593069,4.439810,0.000000,3.246110
237,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.545726,0.545759,-0.191896,0.606223,4.439810,0.000000,3.246110
238,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.541653,0.541686,-0.173122,0.619046,4.439810,0.000000,3.246110
239,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537283,0.537316,-0.154251,0.631526,4.439810,0.000000,3.246110
240,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.532617,0.532649,-0.135299,0.643660,4.439810,0.000000,3.246110
241,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527659,0.527691,-0.116272,0.655438,4.439810,0.000000,3.246110
242,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522410,0.522442,-0.097180,0.666857,4.439810,0.000000,3.246110
243,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.516875,0.516907,-0.078033,0.677907,4.439810,0.000000,3.246110
244,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.511054,0.511086,-0.058844,0.688587,4.439810,0.000000,3.246110
245,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.504952,0.504985,-0.039622,0.698888,4.439810,0.000000,3.246110
246,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.498570,0.498608,-0.020379,0.708804,4.439810,0.000000,3.246110
247,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.491918,0.491956,-0.001125,0.718327,4.439810,0.000000,3.246110
248,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.484997,0.485035,0.018129,0.727455,4.439810,0.000000,3.246110
249,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.477805,0.477843,0.037373,0.736187,4.439810,0.000000,3.246110
250,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.470350,0.470393,0.056600,0.744512,4.439810,0.000000,3.246110
251,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.462635,0.462684,0.075794,0.752428,4.439810,0.000000,3.246110
252,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.454667,0.454721,0.094946,0.759929,4.439810,0.000000,3.246110
253,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.446451,0.446505,0.114044,0.767013,4.439810,0.000000,3.246110
254,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.437986,0.438046,0.133082,0.773675,4.439810,0.000000,3.246110
255,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.429284,0.429344,0.152045,0.779911,4.439810,0.000000,3.246110
256,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.420345,0.420405,0.170927,0.785719,4.439810,0.000000,3.246110
257,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.411174,0.411234,0.189712,0.791096,4.439810,0.000000,3.246110
258,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.401776,0.401836,0.208394,0.796038,4.439810,0.000000,3.246110
259,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.392157,0.392217,0.226963,0.800541,4.439810,0.000000,3.246110
260,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.382323,0.382382,0.245402,0.804606,4.439810,0.000000,3.246110
261,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.372277,0.372342,0.263707,0.808226,4.439810,0.000000,3.246110
262,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.362027,0.362097,0.281871,0.811400,4.439810,0.000000,3.246110
263,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.351578,0.351653,0.299879,0.814129,4.439810,0.000000,3.246110
264,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.340939,0.341014,0.317720,0.816409,4.439810,0.000000,3.246110
265,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.330112,0.330187,0.335388,0.818241,4.439810,0.000000,3.246110
266,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.319101,0.319176,0.352872,0.819623,4.439810,0.000000,3.246110
267,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.307917,0.307993,0.370163,0.820553,4.439810,0.000000,3.246110
268,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.296561,0.296637,0.387248,0.821034,4.439810,0.000000,3.246110
269,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.285043,0.285119,0.404123,0.821062,4.439810,0.000000,3.246110
270,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.273369,0.273444,0.420772,0.820639,4.439810,0.000000,3.246110
271,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.261543,0.261619,0.437188,0.819767,4.439810,0.000000,3.246110
272,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.249572,0.249653,0.453367,0.818441,4.439810,0.000000,3.246110
273,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.237466,0.237547,0.469298,0.816664,4.439810,0.000000,3.246110
274,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.225231,0.225312,0.484970,0.814438,4.439810,0.000000,3.246110
275,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.212871,0.212952,0.500372,0.811767,4.439810,0.000000,3.246110
276,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.200393,0.200474,0.515499,0.808649,4.439810,0.000000,3.246110
277,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.187807,0.187888,0.530346,0.805084,4.439810,0.000000,3.246110
278,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.175113,0.175199,0.544901,0.801077,4.439810,0.000000,3.246110
279,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.162327,0.162414,0.559154,0.796630,4.439810,0.000000,3.246110
280,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.149450,0.149536,0.573099,0.791745,4.439810,0.000000,3.246110
281,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136492,0.136578,0.586732,0.786424,4.439810,0.000000,3.246110
282,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.123458,0.123544,0.600041,0.780670,4.439810,0.000000,3.246110
283,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.110354,0.110440,0.613021,0.774487,4.439810,0.000000,3.246110
284,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.097190,0.097277,0.625661,0.767880,4.439810,0.000000,3.246110
285,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.083973,0.084059,0.637956,0.760851,4.439810,0.000000,3.246110
286,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.070713,0.070799,0.649900,0.753404,4.439810,0.000000,3.246110
287,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.057409,0.057495,0.661488,0.745541,4.439810,0.000000,3.246110
288,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.044073,0.044165,0.672715,0.737267,4.439810,0.000000,3.246110
289,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.030715,0.030807,0.683569,0.728588,4.439810,0.000000,3.246110
290,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.017342,0.017433,0.694046,0.719511,4.439910,0.000000,3.246110
291,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.003957,0.004049,0.704145,0.710034,4.439910,0.000000,3.246010
292,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.009427,-0.009336,0.713854,0.700169,4.439910,0.000000,3.246010
293,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.022807,-0.022715,0.723171,0.689919,4.439910,0.000000,3.246010
294,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.036175,-0.036083,0.732088,0.679291,4.439910,0.000000,3.246010
295,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.049522,-0.049430,0.740607,0.668286,4.439910,0.000000,3.246010
296,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.062842,-0.062750,0.748718,0.656913,4.439910,0.000000,3.246010
297,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.076129,-0.076037,0.756417,0.645180,4.439910,0.000000,3.246010
298,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.089373,-0.089282,0.763701,0.633090,4.439910,0.000000,3.246010
299,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.102569,-0.102477,0.770562,0.620655,4.439910,0.000000,3.246010
300,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.115711,-0.115619,0.776998,0.607880,4.439910,0.000000,3.246010
301,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.128788,-0.128696,0.783006,0.594770,4.439910,0.000000,3.246010
302,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.141795,-0.141703,0.788586,0.581332,4.439910,0.000000,3.246010
303,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.154721,-0.154629,0.793732,0.567575,4.439910,0.000000,3.246010
304,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.167560,-0.167469,0.798442,0.553506,4.439910,0.000000,3.246010
305,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.180308,-0.180217,0.802715,0.539128,4.439910,0.000000,3.246010
306,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.192959,-0.192867,0.806543,0.524460,4.439910,0.000000,3.246010
307,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.205502,-0.205410,0.809929,0.509500,4.439910,0.000000,3.246010
308,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.217932,-0.217840,0.812871,0.494260,4.439910,0.000000,3.246010
309,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.230243,-0.230151,0.815364,0.478750,4.439910,0.000000,3.246010
310,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.242430,-0.242338,0.817407,0.462975,4.439910,0.000000,3.246010
311,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.254482,-0.254390,0.819001,0.446947,4.439910,0.000000,3.246010
312,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266393,-0.266302,0.820147,0.430671,4.439910,0.000000,3.246010
313,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.278159,-0.278068,0.820841,0.414157,4.439910,0.000000,3.246010
314,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.289775,-0.289683,0.821081,0.397417,4.439910,0.000000,3.246010
315,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.301228,-0.301136,0.820870,0.380461,4.439910,0.000000,3.246010
316,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.312514,-0.312422,0.820210,0.363295,4.439910,0.000000,3.246010
317,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.323627,-0.323535,0.819099,0.345929,4.439910,0.000000,3.246010
318,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.334562,-0.334471,0.817540,0.328369,4.439910,0.000000,3.246010
319,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.345314,-0.345222,0.815529,0.310631,4.439910,0.000000,3.246010
320,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.355877,-0.355785,0.813070,0.292720,4.439910,0.000000,3.246010
321,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.366246,-0.366154,0.810163,0.274647,4.439910,0.000000,3.246010
322,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.376410,-0.376324,0.806810,0.256424,4.439910,0.000000,3.246010
323,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.386369,-0.386282,0.803015,0.238060,4.439910,0.000000,3.246010
324,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.396117,-0.396031,0.798775,0.219566,4.439910,0.000000,3.246010
325,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.405644,-0.405563,0.794096,0.200954,4.439910,0.000000,3.246010
326,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.414950,-0.414870,0.788982,0.182229,4.439910,0.000000,3.246010
327,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.424030,-0.423949,0.783431,0.163406,4.439910,0.000000,3.246010
328,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432872,-0.432797,0.777452,0.144492,4.439910,0.000000,3.246010
329,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.441477,-0.441407,0.771044,0.125497,4.439910,0.000000,3.246010
330,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.449839,-0.449774,0.764213,0.106432,4.439910,0.000000,3.246010
331,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.457953,-0.457893,0.756961,0.087312,4.439910,0.000000,3.246010
332,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465818,-0.465759,0.749292,0.068145,4.439910,0.000000,3.246010
333,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.473425,-0.473371,0.741211,0.048939,4.439910,0.000000,3.246010
334,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.480773,-0.480719,0.732724,0.029707,4.439910,0.000000,3.246010
335,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.487856,-0.487802,0.723834,0.010458,4.439910,0.000000,3.246010
336,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.494670,-0.494621,0.714545,-0.008796,4.439910,0.000000,3.246010
337,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.501214,-0.501165,0.704863,-0.028045,4.439910,0.000000,3.246010
338,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507482,-0.507434,0.694793,-0.047283,4.439910,0.000000,3.246010
339,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.513471,-0.513422,0.684342,-0.066494,4.439910,0.000000,3.246010
340,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.519178,-0.519130,0.673513,-0.085667,4.439910,0.000000,3.246010
341,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.524600,-0.524552,0.662313,-0.104792,4.439910,0.000000,3.246010
342,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529731,-0.529682,0.650754,-0.123862,4.439910,0.000000,3.246010
343,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.534570,-0.534527,0.638832,-0.142863,4.439910,0.000000,3.246010
344,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.539118,-0.539074,0.626560,-0.161782,4.439910,0.000000,3.246010
345,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.543369,-0.543326,0.613943,-0.180616,4.439910,0.000000,3.246010
346,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.547318,-0.547280,0.600988,-0.199352,4.439910,0.000000,3.246010
347,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.550970,-0.550932,0.587701,-0.217975,4.439910,0.000000,3.246010
348,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.554315,-0.554282,0.574094,-0.236479,4.439910,0.000000,3.246010
349,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.557357,-0.557325,0.560171,-0.254854,4.439910,0.000000,3.246010
