frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
185,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.606974,0.606979,0.362739,0.362739,-3.120610,0.000000,0.000000
186,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.611791,0.611801,0.354550,0.354550,-3.224410,0.000000,0.000000
187,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.616646,0.616661,0.346032,0.346032,-3.328210,0.000000,0.000000
188,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.621534,0.621543,0.337179,0.337179,-3.432010,0.000000,0.000000
189,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.626433,0.626444,0.327986,0.327986,-3.535810,0.000000,0.000000
190,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.631337,0.631345,0.318448,0.318448,-3.639610,0.000000,0.000000
191,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.636224,0.636235,0.308565,0.308565,-3.743410,0.000000,0.000000
192,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.641090,0.641098,0.298325,0.298325,-3.847210,0.000000,0.000000
193,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.645913,0.645925,0.287730,0.287730,-3.951010,0.000000,0.000000
194,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650682,0.650692,0.276778,0.276778,-4.054810,0.000000,0.000000
195,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.655381,0.655391,0.265460,0.265460,-4.158610,0.000000,0.000000
196,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.659994,0.659999,0.253780,0.253780,-4.262410,0.000000,0.000000
197,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.664504,0.664503,0.241734,0.241734,-4.366210,0.000000,0.000000
198,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.668891,-0.668890,-0.229315,-0.229315,-4.470010,0.000000,0.000000
199,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.673139,-0.673141,-0.216524,-0.216524,-4.573810,0.000000,0.000000
200,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.677230,0.677233,0.203366,0.203366,-4.677610,0.000000,0.000000
201,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.681147,0.681149,0.189836,0.189836,-4.781410,0.000000,0.000000
